0
2632
2887
2646
2364
3746
2780
2389
2388
1961
1793
1903
1686
1685
1794
1938
1638
1732
1649
1512
1476
1741
1860
1334
1341
1313
1245
1279
1369
1775
1522
1184
1134
1267
1276
1394
1318
995
1076
1181
1054
1331
2564
1427
1129
955
973
969
1666
1263
1184
1221
1293
1080
1199
1074
1098
1109
1176
882
885
883
842
954
1303
1202
1109
1005
915
1023
992
1212
1097
1009
859
760
778
785
1148
869
792
797
825
855
1142
1273
1169
1076
1004
995
1181
1002
1054
970
825
932
996
1263
1086
1158
1156
982
1080
1202
1527
1344
1945
1234
1285
1279
1186
1090
1285
1384
1467
1253
1139
1913
1766
1335
1201
1340
1603
1090
1625
1578
1980
1757
17192
13221
7317
5700
4906
4086
4245
3051
2732
2678
3041
3225
3182
3671
3218
2700
2435
2039
2079
1773
1815
1910
1740
1655
2284
2738
2248
2554
2631
2202
2312
2914
2192
2213
2357
2470
3881
2930
2627
2470
2479
2702
2822
6907
3746
4971
4251
3329
3486
5085
7066
5698
6194
5131
5803
6208
9284
8248
9112
10063
9373
11903
13167
15618
16889
19086
21989
31405
37775
42276
38725
44994
82801
128100
127347
125422
137761
119789
103598
90162
89316
89316
101915
108876
76790
70209
66869
64622
70132
76503
94397
62869
50387
44508
35748
33946
41721
42339
28830
28709
25543
24773
23690
25756
27403
18634
17394
16800
16003
19172
24633
29382
19055
16360
15765
13419
14746
16124
17076
10494
8742
8215
7501
8832
14307
16235
8807
6463
7238
6577
7288
8842
8730
6430
5564
5198
4589
6187
8981
7622
4899
4175
3833
3688
4264
6519
6848
5327
6137
4034
3408
3788
5418
4750
3056
2974
2806
2897
3062
4264
4724
2738
2380
2683
2524
3103
3620
3670
2437
2377
2397
2414
2776
3138
3647
2451
