0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
156.0,25.0,2405.0,20.0,69.0,51.0,459.0,4969.0,33.0,484.0,3154.0,69.0,513.0,2.0,74.0,1792.0,2.0,671.0,2048.0,195.0,241.0,762.0,1305.0,271.0,19.0,1.0,320.0,190.0,66.0,18.0
188.0,50.0,2282.0,22.0,53.0,51.0,362.0,5086.0,17.0,442.0,3315.0,58.0,382.0,3.0,72.0,1639.0,1.0,627.0,3316.0,159.0,222.0,733.0,1162.0,366.0,24.0,1.0,325.0,199.0,73.0,18.0
376.0,19.0,2107.0,10.0,68.0,36.0,390.0,5147.0,25.0,881.0,3336.0,51.0,401.0,5.0,76.0,1556.0,1.0,509.0,3026.0,158.0,204.0,766.0,1428.0,273.0,13.0,2.0,376.0,162.0,68.0,19.0
1656.0,36.0,1910.0,15.0,90.0,35.0,368.0,5336.0,20.0,490.0,2773.0,60.0,372.0,2.0,61.0,1235.0,4.0,404.0,2183.0,146.0,170.0,657.0,1190.0,272.0,9.0,5.0,294.0,127.0,70.0,17.0
10530.0,18.0,1853.0,29.0,45.0,46.0,425.0,4300.0,24.0,372.0,2317.0,58.0,333.0,5.0,58.0,1203.0,9.0,281.0,1805.0,116.0,75.0,715.0,1042.0,220.0,23.0,1.0,339.0,103.0,76.0,30.0
839.0,16.0,2271.0,30.0,84.0,39.0,516.0,5075.0,13.0,465.0,3013.0,64.0,446.0,6.0,65.0,1535.0,3.0,370.0,2871.0,144.0,132.0,857.0,1266.0,295.0,29.0,3.0,429.0,145.0,106.0,25.0
559.0,18.0,2471.0,29.0,74.0,43.0,393.0,5388.0,21.0,487.0,3435.0,81.0,420.0,2.0,71.0,1600.0,6.0,494.0,2913.0,152.0,229.0,760.0,1380.0,302.0,35.0,9.0,440.0,184.0,77.0,34.0
210.0,21.0,2509.0,31.0,68.0,55.0,812.0,5705.0,28.0,459.0,3404.0,65.0,428.0,8.0,77.0,1727.0,4.0,506.0,2569.0,185.0,207.0,2343.0,1786.0,371.0,27.0,4.0,375.0,163.0,63.0,25.0
102.0,18.0,2224.0,24.0,57.0,46.0,473.0,5514.0,18.0,451.0,2928.0,50.0,409.0,2.0,76.0,1491.0,9.0,426.0,2401.0,175.0,200.0,1494.0,1486.0,339.0,21.0,5.0,413.0,183.0,72.0,26.0
82.0,27.0,1970.0,11.0,69.0,37.0,416.0,4797.0,26.0,504.0,2988.0,64.0,380.0,7.0,80.0,1538.0,3.0,407.0,2096.0,165.0,232.0,987.0,1388.0,283.0,31.0,1.0,348.0,168.0,76.0,28.0
44.0,28.0,1927.0,17.0,67.0,44.0,433.0,4739.0,15.0,451.0,2841.0,63.0,418.0,3.0,78.0,1216.0,3.0,289.0,1990.0,167.0,148.0,783.0,1115.0,249.0,19.0,4.0,400.0,151.0,82.0,24.0
50.0,23.0,1746.0,20.0,63.0,44.0,413.0,4382.0,16.0,368.0,2316.0,56.0,396.0,6.0,48.0,1203.0,4.0,209.0,1733.0,144.0,90.0,863.0,1029.0,309.0,16.0,1.0,391.0,116.0,68.0,29.0
41.0,26.0,1953.0,20.0,72.0,50.0,446.0,4893.0,20.0,421.0,2571.0,56.0,439.0,9.0,56.0,1270.0,4.0,216.0,1948.0,164.0,81.0,906.0,1059.0,421.0,17.0,7.0,366.0,148.0,63.0,30.0
31.0,21.0,2253.0,24.0,57.0,48.0,511.0,5406.0,23.0,437.0,2919.0,69.0,473.0,4.0,65.0,1560.0,5.0,220.0,2012.0,187.0,98.0,1022.0,1340.0,709.0,18.0,6.0,497.0,155.0,70.0,16.0
40.0,56.0,2168.0,20.0,102.0,35.0,560.0,5356.0,21.0,490.0,3216.0,88.0,411.0,6.0,74.0,1393.0,9.0,279.0,2054.0,180.0,180.0,856.0,1202.0,402.0,21.0,12.0,417.0,138.0,83.0,28.0
29.0,19.0,2110.0,22.0,71.0,40.0,403.0,4919.0,13.0,451.0,3071.0,79.0,376.0,6.0,76.0,1410.0,8.0,326.0,1904.0,156.0,209.0,847.0,1241.0,295.0,19.0,4.0,345.0,145.0,70.0,26.0
25.0,32.0,2103.0,14.0,53.0,51.0,349.0,4821.0,18.0,484.0,3113.0,74.0,391.0,7.0,69.0,1314.0,11.0,269.0,1857.0,126.0,229.0,843.0,1091.0,296.0,25.0,6.0,371.0,142.0,94.0,19.0
24.0,33.0,1960.0,11.0,61.0,18.0,409.0,4461.0,17.0,421.0,3423.0,47.0,285.0,4.0,65.0,1220.0,4.0,252.0,1895.0,122.0,158.0,643.0,1499.0,316.0,17.0,4.0,363.0,125.0,72.0,14.0
26.0,22.0,1589.0,17.0,57.0,31.0,375.0,4302.0,22.0,437.0,2875.0,75.0,318.0,8.0,62.0,1021.0,30.0,151.0,1763.0,103.0,66.0,820.0,1171.0,297.0,33.0,3.0,372.0,117.0,73.0,24.0
31.0,44.0,2177.0,24.0,60.0,33.0,669.0,5235.0,24.0,598.0,3509.0,88.0,415.0,5.0,67.0,1305.0,11.0,227.0,1963.0,139.0,105.0,778.0,1553.0,360.0,25.0,5.0,430.0,176.0,97.0,41.0
22.0,34.0,2182.0,30.0,90.0,46.0,454.0,5408.0,30.0,3042.0,7058.0,576.0,450.0,25.0,255.0,2317.0,17.0,332.0,2559.0,397.0,215.0,791.0,1379.0,336.0,227.0,21.0,453.0,244.0,427.0,344.0
37.0,26.0,1915.0,13.0,81.0,55.0,338.0,4937.0,34.0,2301.0,5638.0,392.0,398.0,28.0,221.0,1933.0,12.0,324.0,3047.0,324.0,206.0,878.0,1190.0,325.0,219.0,31.0,392.0,170.0,384.0,265.0
28.0,25.0,2273.0,30.0,68.0,49.0,425.0,4980.0,28.0,1388.0,3771.0,237.0,397.0,12.0,118.0,1623.0,13.0,309.0,2456.0,245.0,232.0,873.0,1290.0,296.0,103.0,14.0,495.0,163.0,195.0,167.0
33.0,28.0,2134.0,25.0,65.0,42.0,368.0,5011.0,28.0,1153.0,3217.0,196.0,418.0,6.0,121.0,1534.0,15.0,266.0,2065.0,227.0,211.0,876.0,1255.0,282.0,74.0,9.0,762.0,159.0,196.0,94.0
22.0,24.0,1821.0,19.0,74.0,31.0,380.0,4807.0,19.0,972.0,2831.0,159.0,377.0,12.0,99.0,1335.0,12.0,258.0,1967.0,187.0,160.0,772.0,1091.0,277.0,66.0,8.0,572.0,169.0,150.0,100.0
17.0,35.0,1711.0,19.0,50.0,42.0,343.0,4202.0,18.0,759.0,2322.0,112.0,339.0,4.0,86.0,1304.0,7.0,120.0,1856.0,190.0,72.0,590.0,1095.0,304.0,62.0,10.0,444.0,157.0,152.0,81.0
15.0,19.0,2175.0,16.0,72.0,51.0,699.0,4882.0,22.0,905.0,2680.0,106.0,474.0,11.0,108.0,1658.0,6.0,206.0,2217.0,175.0,98.0,778.0,1277.0,330.0,48.0,10.0,493.0,169.0,116.0,76.0
31.0,23.0,2277.0,17.0,96.0,40.0,480.0,5008.0,22.0,743.0,3088.0,122.0,537.0,8.0,92.0,1566.0,8.0,321.0,2232.0,165.0,173.0,731.0,1179.0,281.0,47.0,12.0,445.0,146.0,120.0,59.0
19.0,18.0,2276.0,30.0,86.0,71.0,354.0,5321.0,14.0,790.0,3051.0,122.0,455.0,9.0,95.0,1699.0,7.0,293.0,2251.0,198.0,186.0,804.0,1266.0,361.0,35.0,7.0,468.0,168.0,105.0,50.0
14.0,26.0,1980.0,32.0,51.0,43.0,418.0,4854.0,14.0,654.0,2728.0,131.0,379.0,7.0,62.0,1560.0,9.0,261.0,1945.0,185.0,211.0,686.0,1044.0,289.0,33.0,5.0,433.0,110.0,116.0,46.0
24.0,25.0,1912.0,18.0,70.0,37.0,373.0,5028.0,27.0,736.0,2678.0,98.0,400.0,5.0,92.0,5136.0,7.0,190.0,2149.0,186.0,92.0,707.0,1100.0,326.0,39.0,5.0,505.0,136.0,123.0,64.0
15.0,31.0,2111.0,12.0,90.0,36.0,401.0,4676.0,26.0,864.0,2867.0,127.0,363.0,9.0,85.0,8517.0,11.0,159.0,2244.0,175.0,92.0,767.0,1092.0,337.0,47.0,13.0,425.0,187.0,133.0,63.0
22.0,41.0,2000.0,19.0,71.0,45.0,329.0,4651.0,23.0,823.0,2777.0,116.0,338.0,12.0,75.0,4188.0,9.0,155.0,1953.0,197.0,104.0,742.0,1028.0,336.0,45.0,8.0,392.0,173.0,106.0,63.0
24.0,23.0,2209.0,23.0,74.0,73.0,386.0,4779.0,25.0,815.0,2830.0,143.0,391.0,11.0,77.0,4637.0,8.0,161.0,2145.0,214.0,95.0,732.0,1105.0,474.0,43.0,5.0,498.0,219.0,161.0,76.0
22.0,21.0,2303.0,14.0,68.0,42.0,340.0,5285.0,35.0,780.0,3066.0,135.0,319.0,7.0,103.0,2533.0,9.0,245.0,1986.0,234.0,166.0,770.0,1052.0,383.0,41.0,3.0,375.0,247.0,168.0,68.0
17.0,26.0,2424.0,14.0,66.0,57.0,391.0,5744.0,25.0,776.0,3356.0,111.0,403.0,7.0,96.0,2156.0,20.0,267.0,2266.0,240.0,194.0,739.0,1207.0,332.0,45.0,9.0,428.0,203.0,118.0,45.0
31.0,20.0,3861.0,17.0,70.0,48.0,419.0,6155.0,30.0,689.0,3087.0,99.0,419.0,5.0,78.0,1607.0,5.0,264.0,2239.0,188.0,207.0,870.0,1440.0,365.0,45.0,11.0,388.0,137.0,138.0,39.0
18.0,21.0,2093.0,25.0,73.0,43.0,483.0,5554.0,31.0,636.0,2922.0,80.0,431.0,7.0,76.0,1846.0,7.0,248.0,2102.0,165.0,362.0,994.0,1426.0,2299.0,22.0,5.0,380.0,151.0,126.0,38.0
28.0,23.0,2050.0,30.0,73.0,28.0,328.0,4844.0,20.0,557.0,2588.0,93.0,307.0,8.0,78.0,1644.0,2.0,208.0,2050.0,133.0,325.0,833.0,1130.0,526.0,34.0,6.0,377.0,135.0,126.0,44.0
10.0,23.0,1510.0,12.0,79.0,19.0,253.0,3860.0,17.0,428.0,1883.0,58.0,281.0,10.0,59.0,1144.0,5.0,110.0,1553.0,153.0,97.0,767.0,980.0,351.0,17.0,6.0,322.0,103.0,98.0,29.0
14.0,14.0,1665.0,14.0,53.0,32.0,305.0,4546.0,12.0,459.0,2345.0,54.0,330.0,4.0,61.0,1169.0,6.0,108.0,1810.0,177.0,81.0,667.0,1102.0,372.0,20.0,9.0,386.0,108.0,124.0,42.0
12.0,17.0,1982.0,17.0,77.0,32.0,359.0,4766.0,22.0,548.0,2956.0,75.0,396.0,5.0,59.0,1533.0,8.0,162.0,1885.0,174.0,65.0,825.0,1480.0,366.0,34.0,4.0,373.0,154.0,114.0,46.0
29.0,11.0,1934.0,10.0,54.0,37.0,395.0,4493.0,25.0,496.0,2800.0,109.0,371.0,11.0,58.0,1407.0,5.0,209.0,1902.0,173.0,166.0,612.0,1144.0,303.0,37.0,3.0,383.0,143.0,102.0,28.0
19.0,37.0,1948.0,11.0,63.0,32.0,385.0,4600.0,26.0,566.0,2637.0,79.0,323.0,10.0,67.0,1372.0,7.0,242.0,1916.0,167.0,159.0,633.0,1028.0,363.0,29.0,6.0,382.0,140.0,103.0,35.0
14.0,30.0,1854.0,9.0,57.0,41.0,391.0,4644.0,26.0,581.0,2701.0,81.0,328.0,6.0,75.0,1348.0,7.0,214.0,2017.0,204.0,177.0,776.0,1013.0,340.0,40.0,12.0,348.0,160.0,147.0,34.0
15.0,14.0,1768.0,14.0,63.0,40.0,412.0,4502.0,14.0,538.0,2496.0,98.0,301.0,7.0,69.0,1322.0,1.0,170.0,1833.0,190.0,183.0,1143.0,1056.0,306.0,30.0,4.0,419.0,115.0,110.0,46.0
35.0,20.0,1676.0,10.0,53.0,33.0,335.0,4029.0,22.0,437.0,2176.0,77.0,273.0,5.0,61.0,1060.0,6.0,143.0,1569.0,146.0,80.0,704.0,973.0,282.0,32.0,2.0,362.0,109.0,101.0,47.0
17.0,19.0,2181.0,17.0,61.0,40.0,420.0,4830.0,14.0,636.0,2688.0,89.0,447.0,7.0,54.0,1844.0,8.0,163.0,1878.0,219.0,98.0,724.0,1162.0,337.0,24.0,5.0,429.0,152.0,149.0,68.0
11.0,21.0,2154.0,23.0,79.0,45.0,380.0,4916.0,27.0,694.0,2979.0,76.0,343.0,11.0,127.0,1464.0,13.0,256.0,1900.0,193.0,204.0,825.0,1407.0,282.0,29.0,6.0,402.0,112.0,109.0,49.0
23.0,19.0,1920.0,20.0,66.0,51.0,376.0,4675.0,20.0,603.0,2835.0,88.0,336.0,8.0,74.0,1550.0,7.0,234.0,2125.0,170.0,221.0,850.0,3357.0,433.0,34.0,10.0,491.0,133.0,95.0,40.0
10.0,25.0,1962.0,32.0,50.0,45.0,414.0,4899.0,26.0,2750.0,3023.0,81.0,347.0,12.0,72.0,1481.0,6.0,243.0,1886.0,148.0,169.0,762.0,1280.0,271.0,24.0,5.0,407.0,184.0,87.0,47.0
12.0,25.0,2763.0,20.0,64.0,104.0,434.0,5093.0,26.0,2311.0,2917.0,99.0,345.0,13.0,113.0,1572.0,40.0,199.0,1928.0,168.0,125.0,732.0,1555.0,331.0,43.0,6.0,402.0,164.0,123.0,69.0
17.0,17.0,2016.0,25.0,66.0,82.0,360.0,4566.0,14.0,878.0,2534.0,59.0,323.0,4.0,74.0,1199.0,11.0,171.0,1804.0,184.0,180.0,725.0,1391.0,289.0,35.0,7.0,452.0,150.0,88.0,27.0
8.0,30.0,1690.0,18.0,58.0,79.0,368.0,4124.0,17.0,734.0,2344.0,74.0,277.0,4.0,60.0,1151.0,8.0,162.0,1765.0,186.0,124.0,690.0,1297.0,285.0,22.0,7.0,350.0,142.0,112.0,46.0
15.0,22.0,2026.0,23.0,56.0,92.0,464.0,4904.0,23.0,726.0,2565.0,89.0,415.0,2.0,52.0,1674.0,12.0,185.0,1995.0,194.0,92.0,751.0,1746.0,326.0,31.0,4.0,370.0,180.0,123.0,63.0
10.0,29.0,2002.0,9.0,64.0,86.0,382.0,5035.0,21.0,727.0,3167.0,77.0,323.0,12.0,67.0,1533.0,5.0,262.0,2171.0,212.0,239.0,782.0,1298.0,239.0,43.0,10.0,429.0,202.0,99.0,52.0
19.0,35.0,1993.0,13.0,62.0,81.0,444.0,5772.0,29.0,963.0,3172.0,108.0,385.0,8.0,96.0,1592.0,5.0,237.0,2042.0,255.0,232.0,874.0,1380.0,321.0,65.0,9.0,393.0,176.0,140.0,66.0
12.0,25.0,1986.0,23.0,73.0,63.0,470.0,6032.0,26.0,769.0,2921.0,96.0,502.0,9.0,77.0,1529.0,115.0,262.0,2098.0,302.0,240.0,753.0,1495.0,314.0,43.0,7.0,436.0,145.0,139.0,54.0
12.0,39.0,1878.0,14.0,65.0,61.0,409.0,5216.0,20.0,670.0,3140.0,97.0,379.0,10.0,69.0,1369.0,4.0,176.0,2079.0,178.0,197.0,730.0,1485.0,270.0,33.0,11.0,363.0,137.0,130.0,56.0
14.0,31.0,1772.0,9.0,55.0,53.0,365.0,4956.0,48.0,621.0,2680.0,88.0,355.0,7.0,84.0,1337.0,3.0,163.0,2153.0,140.0,175.0,892.0,1366.0,301.0,31.0,5.0,397.0,118.0,120.0,43.0
11.0,23.0,1464.0,14.0,65.0,51.0,376.0,4052.0,41.0,558.0,2290.0,78.0,401.0,5.0,48.0,1158.0,8.0,163.0,1914.0,179.0,92.0,728.0,1453.0,314.0,27.0,8.0,397.0,120.0,97.0,59.0
11.0,36.0,1853.0,10.0,77.0,68.0,460.0,4890.0,31.0,690.0,2538.0,94.0,436.0,4.0,80.0,1339.0,12.0,159.0,2099.0,218.0,89.0,794.0,1609.0,321.0,37.0,6.0,632.0,129.0,112.0,51.0
9.0,24.0,1954.0,18.0,69.0,64.0,366.0,5217.0,34.0,973.0,2896.0,191.0,476.0,7.0,180.0,1461.0,13.0,215.0,2097.0,1137.0,174.0,745.0,1440.0,343.0,51.0,16.0,532.0,139.0,134.0,73.0
15.0,28.0,1724.0,23.0,48.0,82.0,349.0,4834.0,34.0,1200.0,2838.0,143.0,369.0,15.0,130.0,1513.0,13.0,224.0,1925.0,712.0,192.0,706.0,1512.0,299.0,100.0,6.0,490.0,177.0,246.0,130.0
14.0,30.0,1857.0,16.0,90.0,62.0,428.0,5270.0,24.0,833.0,3065.0,131.0,354.0,11.0,74.0,1413.0,10.0,247.0,2058.0,279.0,181.0,650.0,1349.0,266.0,55.0,3.0,496.0,157.0,151.0,91.0
17.0,38.0,1869.0,32.0,53.0,67.0,394.0,4872.0,26.0,980.0,2773.0,135.0,373.0,10.0,105.0,1348.0,9.0,208.0,1927.0,204.0,150.0,599.0,1787.0,287.0,80.0,12.0,407.0,155.0,185.0,102.0
10.0,39.0,1628.0,11.0,75.0,98.0,356.0,4447.0,15.0,836.0,2508.0,121.0,346.0,5.0,79.0,1267.0,5.0,124.0,2031.0,210.0,155.0,687.0,2003.0,242.0,60.0,6.0,475.0,130.0,163.0,91.0
18.0,16.0,1426.0,8.0,52.0,61.0,338.0,4132.0,19.0,673.0,2223.0,71.0,326.0,4.0,55.0,1194.0,14.0,121.0,3526.0,161.0,75.0,659.0,2349.0,244.0,29.0,4.0,388.0,101.0,127.0,67.0
24.0,32.0,1667.0,26.0,67.0,112.0,385.0,4601.0,22.0,778.0,2399.0,123.0,429.0,7.0,78.0,1298.0,19.0,118.0,2966.0,185.0,91.0,860.0,5505.0,430.0,46.0,4.0,446.0,109.0,125.0,86.0
11.0,23.0,1803.0,12.0,70.0,49.0,348.0,4890.0,20.0,1050.0,2593.0,119.0,372.0,21.0,89.0,1397.0,11.0,158.0,2661.0,242.0,141.0,882.0,8855.0,431.0,63.0,7.0,458.0,136.0,185.0,110.0
25.0,33.0,1817.0,20.0,74.0,71.0,391.0,4998.0,29.0,1329.0,2922.0,159.0,354.0,12.0,124.0,1257.0,14.0,167.0,2431.0,269.0,202.0,743.0,2554.0,324.0,99.0,13.0,519.0,161.0,204.0,117.0
10.0,37.0,1747.0,22.0,79.0,60.0,437.0,4808.0,25.0,1046.0,2516.0,131.0,343.0,7.0,88.0,1168.0,8.0,161.0,2123.0,238.0,173.0,691.0,1717.0,326.0,82.0,12.0,509.0,149.0,184.0,88.0
9.0,17.0,1646.0,23.0,52.0,61.0,367.0,4666.0,27.0,1081.0,2606.0,140.0,356.0,18.0,107.0,1809.0,13.0,142.0,2293.0,202.0,199.0,790.0,1706.0,312.0,74.0,14.0,460.0,167.0,189.0,112.0
16.0,47.0,1566.0,20.0,54.0,52.0,315.0,4519.0,26.0,892.0,2385.0,118.0,296.0,9.0,74.0,1302.0,12.0,147.0,2072.0,188.0,137.0,702.0,1604.0,284.0,83.0,11.0,388.0,130.0,178.0,80.0
11.0,31.0,1556.0,22.0,58.0,63.0,396.0,4378.0,31.0,965.0,2130.0,93.0,450.0,8.0,87.0,1223.0,16.0,117.0,1949.0,191.0,75.0,685.0,2537.0,341.0,78.0,14.0,403.0,140.0,223.0,98.0
15.0,32.0,1981.0,22.0,50.0,57.0,466.0,4792.0,20.0,1084.0,2432.0,139.0,427.0,12.0,102.0,1449.0,8.0,108.0,2128.0,257.0,81.0,675.0,1604.0,353.0,57.0,10.0,493.0,160.0,233.0,91.0
24.0,46.0,1800.0,17.0,46.0,48.0,436.0,4872.0,24.0,1391.0,2623.0,183.0,341.0,18.0,148.0,1435.0,23.0,149.0,2035.0,238.0,193.0,725.0,1635.0,362.0,93.0,17.0,453.0,172.0,352.0,137.0
10.0,22.0,1715.0,37.0,62.0,66.0,406.0,5710.0,24.0,1229.0,2567.0,221.0,407.0,14.0,128.0,1452.0,11.0,154.0,2014.0,272.0,150.0,814.0,2164.0,417.0,97.0,10.0,428.0,142.0,266.0,168.0
10.0,21.0,1776.0,14.0,58.0,50.0,417.0,4933.0,21.0,1343.0,2609.0,219.0,337.0,22.0,159.0,1465.0,21.0,162.0,2047.0,265.0,172.0,654.0,1419.0,341.0,92.0,13.0,337.0,144.0,314.0,187.0
16.0,26.0,1481.0,18.0,50.0,47.0,361.0,4259.0,29.0,1398.0,2321.0,213.0,313.0,10.0,149.0,1446.0,20.0,137.0,3545.0,284.0,157.0,658.0,1219.0,300.0,120.0,23.0,411.0,158.0,358.0,214.0
12.0,16.0,1526.0,11.0,58.0,57.0,370.0,4726.0,28.0,1405.0,2139.0,204.0,298.0,24.0,111.0,1939.0,23.0,120.0,1599.0,268.0,168.0,629.0,1223.0,278.0,97.0,18.0,464.0,149.0,342.0,186.0
22.0,36.0,1549.0,14.0,54.0,75.0,335.0,5159.0,24.0,1627.0,3668.0,195.0,279.0,17.0,158.0,1710.0,25.0,88.0,1653.0,282.0,70.0,608.0,1388.0,291.0,123.0,21.0,382.0,187.0,411.0,267.0
20.0,30.0,1689.0,16.0,63.0,75.0,431.0,5236.0,26.0,1842.0,4377.0,239.0,414.0,17.0,180.0,1589.0,34.0,125.0,1899.0,329.0,85.0,750.0,3621.0,395.0,138.0,22.0,468.0,188.0,491.0,302.0
8.0,38.0,1727.0,17.0,72.0,65.0,456.0,4815.0,27.0,2404.0,3696.0,334.0,401.0,23.0,215.0,1932.0,33.0,157.0,2049.0,362.0,165.0,857.0,1961.0,389.0,201.0,33.0,510.0,196.0,578.0,334.0
15.0,43.0,1583.0,12.0,83.0,63.0,392.0,4433.0,33.0,2325.0,2763.0,289.0,403.0,27.0,198.0,1673.0,30.0,140.0,2084.0,392.0,185.0,702.0,1355.0,372.0,180.0,25.0,490.0,186.0,636.0,379.0
12.0,21.0,1565.0,18.0,81.0,59.0,430.0,4465.0,29.0,2664.0,3003.0,353.0,393.0,30.0,244.0,1655.0,51.0,104.0,1917.0,393.0,172.0,654.0,1319.0,321.0,199.0,28.0,486.0,173.0,736.0,474.0
11.0,19.0,1679.0,25.0,67.0,64.0,278.0,4274.0,30.0,3236.0,2696.0,468.0,382.0,31.0,330.0,1823.0,62.0,125.0,1910.0,414.0,199.0,765.0,1553.0,339.0,293.0,43.0,450.0,175.0,869.0,554.0
10.0,30.0,1550.0,22.0,74.0,86.0,396.0,4367.0,34.0,4070.0,2362.0,526.0,361.0,36.0,362.0,2044.0,67.0,100.0,1837.0,539.0,158.0,739.0,1764.0,347.0,294.0,36.0,559.0,224.0,1246.0,750.0
20.0,13.0,1477.0,21.0,63.0,85.0,376.0,4212.0,45.0,4326.0,2242.0,706.0,424.0,46.0,341.0,2237.0,44.0,117.0,1665.0,653.0,83.0,767.0,1548.0,354.0,460.0,63.0,513.0,279.0,1610.0,918.0
21.0,28.0,1832.0,22.0,60.0,83.0,464.0,5085.0,51.0,5225.0,2505.0,779.0,568.0,38.0,387.0,2711.0,55.0,131.0,1957.0,792.0,72.0,846.0,1990.0,534.0,548.0,65.0,530.0,278.0,1715.0,951.0
9.0,32.0,1564.0,15.0,56.0,90.0,433.0,4597.0,37.0,4759.0,2512.0,736.0,402.0,48.0,408.0,2450.0,110.0,119.0,1956.0,652.0,217.0,749.0,1455.0,416.0,460.0,72.0,550.0,248.0,1552.0,844.0
19.0,13.0,1774.0,34.0,69.0,92.0,437.0,4310.0,43.0,5378.0,2581.0,837.0,381.0,38.0,477.0,2589.0,330.0,142.0,1854.0,738.0,196.0,763.0,1190.0,432.0,491.0,56.0,583.0,270.0,1734.0,902.0
22.0,21.0,1676.0,42.0,64.0,114.0,473.0,4621.0,92.0,8323.0,2357.0,1329.0,402.0,83.0,770.0,3493.0,459.0,154.0,1919.0,1206.0,181.0,703.0,1269.0,517.0,884.0,115.0,603.0,374.0,4471.0,1747.0
27.0,31.0,1591.0,51.0,62.0,174.0,396.0,4437.0,166.0,14163.0,2657.0,3332.0,492.0,147.0,1302.0,6282.0,556.0,175.0,1744.0,2926.0,181.0,724.0,1631.0,804.0,1921.0,205.0,814.0,209.0,6279.0,3222.0
16.0,35.0,1674.0,47.0,84.0,206.0,437.0,4531.0,182.0,14999.0,2575.0,4461.0,493.0,152.0,1313.0,7233.0,612.0,164.0,1811.0,3492.0,186.0,810.0,1594.0,841.0,2233.0,207.0,814.0,167.0,5080.0,3231.0
42.0,26.0,1737.0,55.0,82.0,244.0,458.0,4497.0,150.0,13628.0,2570.0,4806.0,514.0,141.0,1292.0,8461.0,517.0,171.0,1851.0,3688.0,121.0,894.0,1754.0,997.0,2494.0,212.0,887.0,164.0,5130.0,3744.0
50.0,48.0,2050.0,56.0,91.0,224.0,527.0,5021.0,127.0,15083.0,2903.0,5592.0,617.0,158.0,1413.0,10294.0,438.0,204.0,2084.0,4178.0,3257.0,1214.0,2918.0,1232.0,2839.0,213.0,853.0,191.0,5504.0,4302.0
27.0,41.0,1938.0,45.0,82.0,239.0,478.0,4886.0,160.0,13590.0,2783.0,4587.0,520.0,166.0,1286.0,9000.0,430.0,206.0,2002.0,3315.0,3234.0,900.0,1690.0,972.0,2176.0,167.0,827.0,215.0,4312.0,3334.0
35.0,46.0,1719.0,54.0,78.0,201.0,496.0,4604.0,134.0,11563.0,2804.0,4117.0,646.0,158.0,1065.0,7907.0,379.0,305.0,1926.0,2945.0,3272.0,946.0,1860.0,924.0,1965.0,135.0,765.0,200.0,3734.0,2911.0
28.0,30.0,1684.0,62.0,74.0,181.0,599.0,4751.0,115.0,10142.0,2717.0,3889.0,532.0,111.0,977.0,7940.0,420.0,212.0,1997.0,2839.0,3155.0,857.0,1632.0,846.0,1764.0,134.0,658.0,183.0,3105.0,2587.0
26.0,39.0,1741.0,54.0,74.0,157.0,624.0,4446.0,96.0,9772.0,2616.0,3982.0,446.0,115.0,897.0,7523.0,566.0,177.0,1747.0,2824.0,3125.0,851.0,1460.0,837.0,1808.0,131.0,710.0,151.0,3184.0,2532.0
27.0,32.0,1656.0,41.0,86.0,169.0,422.0,4461.0,110.0,9158.0,2485.0,3964.0,469.0,110.0,840.0,7229.0,633.0,200.0,1800.0,2713.0,3377.0,832.0,1308.0,764.0,1720.0,113.0,651.0,156.0,2922.0,2485.0
34.0,28.0,1717.0,46.0,98.0,214.0,413.0,4310.0,115.0,10310.0,2377.0,5115.0,529.0,107.0,953.0,8141.0,412.0,199.0,1762.0,3373.0,4378.0,933.0,1709.0,984.0,2211.0,132.0,695.0,148.0,3450.0,3032.0
18.0,21.0,1921.0,61.0,80.0,261.0,468.0,4932.0,147.0,11637.0,3394.0,5863.0,681.0,112.0,1109.0,9847.0,430.0,222.0,1994.0,3842.0,4552.0,994.0,2034.0,1130.0,2399.0,142.0,718.0,126.0,3615.0,3507.0
12.0,33.0,2134.0,60.0,62.0,182.0,424.0,4365.0,113.0,8896.0,2848.0,4038.0,510.0,88.0,834.0,7689.0,371.0,156.0,1860.0,2520.0,2804.0,903.0,3700.0,798.0,1588.0,123.0,615.0,134.0,2619.0,2406.0
26.0,33.0,1772.0,38.0,63.0,165.0,503.0,4350.0,100.0,7843.0,2861.0,3546.0,452.0,77.0,742.0,6587.0,348.0,207.0,1913.0,2442.0,2999.0,822.0,1683.0,779.0,1474.0,77.0,657.0,116.0,2267.0,2180.0
14.0,17.0,1647.0,30.0,76.0,131.0,412.0,4537.0,95.0,7218.0,2774.0,3421.0,459.0,85.0,738.0,6151.0,370.0,159.0,1731.0,2270.0,2888.0,2399.0,1739.0,845.0,1469.0,85.0,570.0,158.0,2111.0,2075.0
22.0,19.0,1576.0,40.0,73.0,159.0,483.0,4098.0,94.0,7355.0,2497.0,3388.0,489.0,70.0,655.0,5976.0,456.0,202.0,1811.0,2248.0,2772.0,1123.0,1350.0,746.0,1375.0,80.0,500.0,130.0,2140.0,1994.0
16.0,20.0,1825.0,42.0,56.0,153.0,461.0,4129.0,94.0,7431.0,2582.0,3318.0,656.0,88.0,665.0,6658.0,547.0,146.0,1857.0,2361.0,3079.0,1049.0,1510.0,689.0,1510.0,82.0,621.0,137.0,2229.0,1998.0
