0
2665
2339
2372
3240
2917
2032
1915
1838
3484
5188
6815
7096
4176
3517
3250
3281
4180
5698
6818
3888
3107
7933
8073
10056
15388
16630
8404
6061
5981
5434
6948
10811
10898
5781
4636
4645
4653
6690
8671
8880
5926
4739
3957
3699
4494
6633
6288
4264
3489
3352
5518
7628
10761
9759
17375
17663
13869
12712
12426
15078
12856
