0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1755.0,276.0,362.0,1.0,116.0,303.0,442.0,182.0,30.0,186.0,23.0,122.0,7.0,7.0,100.0,1266.0,1349.0,3.0,24.0,2.0,27.0,2.0,412.0,445.0,113.0,21.0,0.0,0.0,0.0,0.0
2279.0,416.0,490.0,2.0,158.0,390.0,576.0,260.0,38.0,259.0,29.0,174.0,4.0,1.0,186.0,1888.0,1508.0,14.0,27.0,0.0,46.0,4.0,565.0,605.0,147.0,74.0,0.0,0.0,0.0,0.0
2232.0,416.0,504.0,0.0,177.0,454.0,634.0,223.0,30.0,327.0,46.0,150.0,2.0,3.0,180.0,2203.0,1536.0,29.0,34.0,2.0,47.0,3.0,493.0,658.0,142.0,93.0,0.0,0.0,0.0,0.0
3865.0,432.0,627.0,1.0,170.0,472.0,640.0,183.0,40.0,306.0,40.0,187.0,3.0,5.0,262.0,1738.0,1532.0,13.0,42.0,1.0,37.0,6.0,466.0,622.0,172.0,96.0,0.0,0.0,0.0,0.0
26690.0,775.0,978.0,1.0,163.0,778.0,749.0,204.0,39.0,366.0,69.0,258.0,2.0,1.0,428.0,1875.0,1855.0,27.0,31.0,0.0,99.0,2.0,411.0,543.0,191.0,71.0,0.0,0.0,0.0,0.0
3892.0,438.0,484.0,0.0,230.0,446.0,522.0,180.0,47.0,254.0,26.0,159.0,3.0,2.0,182.0,1722.0,2021.0,10.0,26.0,5.0,37.0,1.0,446.0,507.0,128.0,44.0,0.0,0.0,0.0,0.0
2779.0,374.0,404.0,2.0,117.0,419.0,564.0,197.0,55.0,276.0,12.0,188.0,7.0,4.0,160.0,1477.0,1623.0,18.0,30.0,1.0,40.0,3.0,447.0,491.0,131.0,55.0,0.0,0.0,0.0,0.0
2372.0,324.0,397.0,1.0,115.0,338.0,500.0,210.0,42.0,176.0,18.0,193.0,2.0,0.0,134.0,1343.0,1547.0,21.0,24.0,2.0,31.0,0.0,521.0,453.0,138.0,27.0,0.0,0.0,0.0,0.0
2628.0,348.0,367.0,0.0,129.0,359.0,534.0,183.0,33.0,208.0,17.0,165.0,7.0,5.0,143.0,1461.0,1798.0,22.0,37.0,1.0,50.0,1.0,720.0,490.0,127.0,38.0,0.0,0.0,0.0,0.0
2476.0,401.0,533.0,4.0,253.0,437.0,574.0,225.0,28.0,281.0,28.0,172.0,3.0,2.0,183.0,1872.0,1579.0,26.0,49.0,0.0,37.0,4.0,667.0,553.0,175.0,78.0,0.0,0.0,0.0,0.0
2337.0,628.0,489.0,1.0,249.0,400.0,588.0,182.0,40.0,317.0,27.0,162.0,2.0,2.0,189.0,1589.0,1426.0,28.0,42.0,1.0,40.0,2.0,502.0,503.0,173.0,93.0,0.0,0.0,0.0,0.0
2763.0,767.0,518.0,3.0,158.0,453.0,579.0,149.0,37.0,306.0,29.0,241.0,2.0,6.0,191.0,1572.0,1472.0,22.0,28.0,2.0,144.0,2.0,478.0,587.0,173.0,83.0,0.0,0.0,0.0,0.0
2149.0,442.0,413.0,1.0,164.0,318.0,569.0,147.0,30.0,245.0,18.0,127.0,3.0,4.0,164.0,1387.0,1470.0,16.0,24.0,2.0,31.0,2.0,389.0,468.0,171.0,82.0,0.0,0.0,0.0,0.0
1827.0,339.0,353.0,1.0,129.0,288.0,545.0,159.0,37.0,256.0,27.0,121.0,4.0,6.0,137.0,1371.0,1412.0,15.0,30.0,2.0,21.0,2.0,381.0,497.0,168.0,65.0,0.0,0.0,0.0,0.0
1793.0,544.0,340.0,1.0,118.0,412.0,492.0,156.0,25.0,214.0,12.0,138.0,5.0,3.0,149.0,1329.0,1500.0,12.0,36.0,2.0,31.0,2.0,430.0,522.0,118.0,53.0,0.0,0.0,0.0,0.0
2705.0,527.0,582.0,4.0,6170.0,512.0,571.0,229.0,29.0,266.0,27.0,221.0,3.0,2.0,200.0,1652.0,1540.0,23.0,44.0,2.0,83.0,3.0,565.0,564.0,141.0,85.0,0.0,0.0,0.0,0.0
2547.0,458.0,529.0,0.0,5838.0,395.0,651.0,224.0,36.0,263.0,28.0,149.0,5.0,7.0,239.0,1682.0,1776.0,24.0,35.0,2.0,59.0,4.0,481.0,546.0,162.0,97.0,0.0,0.0,0.0,0.0
2871.0,1401.0,621.0,1.0,3806.0,414.0,594.0,218.0,44.0,279.0,45.0,177.0,3.0,8.0,184.0,1653.0,1799.0,31.0,47.0,0.0,41.0,2.0,705.0,650.0,194.0,110.0,0.0,0.0,0.0,0.0
3678.0,1388.0,606.0,2.0,539.0,517.0,716.0,266.0,51.0,364.0,27.0,208.0,1.0,5.0,211.0,1759.0,1673.0,23.0,32.0,1.0,41.0,0.0,499.0,597.0,204.0,69.0,0.0,0.0,0.0,0.0
3880.0,1946.0,804.0,0.0,324.0,633.0,658.0,214.0,34.0,300.0,25.0,238.0,4.0,3.0,285.0,1732.0,1531.0,15.0,21.0,1.0,40.0,8.0,454.0,487.0,158.0,85.0,0.0,0.0,0.0,0.0
4223.0,1321.0,570.0,3.0,276.0,568.0,586.0,177.0,33.0,253.0,24.0,210.0,2.0,1.0,212.0,1624.0,1451.0,8.0,31.0,1.0,78.0,2.0,699.0,500.0,132.0,66.0,0.0,0.0,0.0,0.0
6267.0,1199.0,673.0,0.0,188.0,593.0,540.0,175.0,45.0,214.0,31.0,207.0,3.0,4.0,218.0,1509.0,1464.0,11.0,35.0,3.0,85.0,4.0,526.0,497.0,133.0,34.0,0.0,0.0,0.0,0.0
7162.0,1474.0,913.0,1.0,234.0,849.0,664.0,231.0,36.0,272.0,42.0,354.0,0.0,2.0,323.0,2597.0,1567.0,17.0,46.0,0.0,185.0,3.0,465.0,569.0,137.0,63.0,0.0,0.0,0.0,0.0
4942.0,1088.0,863.0,0.0,465.0,652.0,626.0,205.0,32.0,277.0,26.0,310.0,3.0,3.0,226.0,2318.0,1648.0,29.0,41.0,2.0,185.0,0.0,501.0,552.0,157.0,96.0,0.0,0.0,0.0,0.0
2690.0,611.0,532.0,0.0,453.0,484.0,532.0,221.0,31.0,293.0,14.0,237.0,2.0,1.0,177.0,1857.0,2028.0,22.0,43.0,0.0,49.0,6.0,522.0,578.0,166.0,84.0,0.0,0.0,0.0,0.0
2455.0,453.0,473.0,2.0,314.0,416.0,518.0,181.0,66.0,261.0,21.0,194.0,6.0,3.0,154.0,1723.0,1660.0,17.0,58.0,0.0,48.0,3.0,530.0,491.0,125.0,48.0,0.0,0.0,0.0,0.0
2543.0,509.0,551.0,1.0,452.0,403.0,511.0,221.0,33.0,230.0,38.0,199.0,4.0,2.0,145.0,1719.0,1366.0,25.0,45.0,2.0,38.0,1.0,547.0,499.0,116.0,43.0,0.0,0.0,0.0,0.0
1995.0,447.0,428.0,1.0,6700.0,350.0,451.0,271.0,35.0,251.0,16.0,166.0,3.0,2.0,119.0,1744.0,1855.0,26.0,30.0,4.0,56.0,1.0,635.0,577.0,126.0,42.0,0.0,0.0,0.0,0.0
2131.0,349.0,387.0,3.0,2122.0,380.0,463.0,174.0,48.0,265.0,20.0,174.0,2.0,2.0,138.0,1667.0,1442.0,19.0,27.0,2.0,48.0,3.0,516.0,539.0,132.0,48.0,0.0,0.0,0.0,0.0
2369.0,396.0,493.0,2.0,1034.0,409.0,544.0,246.0,41.0,267.0,22.0,181.0,3.0,2.0,161.0,1759.0,1660.0,22.0,39.0,2.0,43.0,0.0,588.0,534.0,154.0,71.0,0.0,0.0,0.0,0.0
2145.0,428.0,564.0,0.0,594.0,383.0,515.0,166.0,43.0,300.0,22.0,142.0,1.0,3.0,148.0,1686.0,1409.0,27.0,36.0,5.0,49.0,1.0,436.0,570.0,175.0,113.0,0.0,0.0,0.0,0.0
2124.0,433.0,400.0,2.0,394.0,364.0,619.0,184.0,32.0,282.0,20.0,205.0,1.0,1.0,159.0,1858.0,1473.0,14.0,34.0,2.0,38.0,0.0,548.0,672.0,188.0,93.0,0.0,0.0,0.0,0.0
2067.0,380.0,449.0,0.0,383.0,353.0,567.0,192.0,47.0,270.0,22.0,176.0,7.0,3.0,157.0,1751.0,1310.0,15.0,52.0,2.0,69.0,0.0,484.0,658.0,158.0,84.0,0.0,0.0,0.0,0.0
1890.0,402.0,396.0,0.0,278.0,289.0,533.0,159.0,32.0,282.0,14.0,170.0,2.0,1.0,114.0,1490.0,1469.0,26.0,31.0,5.0,123.0,2.0,438.0,574.0,119.0,79.0,0.0,0.0,0.0,0.0
1721.0,316.0,389.0,2.0,217.0,289.0,520.0,171.0,40.0,227.0,13.0,160.0,2.0,2.0,111.0,1336.0,1288.0,10.0,30.0,0.0,42.0,2.0,391.0,562.0,119.0,49.0,0.0,0.0,0.0,0.0
1430.0,207.0,253.0,0.0,171.0,212.0,395.0,143.0,47.0,183.0,16.0,114.0,2.0,1.0,83.0,1073.0,1297.0,19.0,22.0,2.0,35.0,2.0,409.0,504.0,67.0,24.0,0.0,0.0,0.0,0.0
1718.0,284.0,312.0,2.0,183.0,271.0,445.0,168.0,28.0,219.0,12.0,150.0,2.0,2.0,148.0,1646.0,1859.0,17.0,48.0,1.0,29.0,8.0,556.0,881.0,90.0,37.0,0.0,0.0,0.0,0.0
1982.0,305.0,410.0,1.0,229.0,367.0,496.0,197.0,24.0,292.0,20.0,160.0,7.0,1.0,145.0,2368.0,1789.0,7.0,47.0,1.0,36.0,0.0,477.0,532.0,120.0,70.0,0.0,0.0,0.0,0.0
1657.0,324.0,347.0,1.0,167.0,281.0,464.0,178.0,21.0,259.0,7.0,109.0,3.0,1.0,124.0,1804.0,1653.0,9.0,38.0,0.0,24.0,2.0,507.0,478.0,163.0,83.0,0.0,0.0,0.0,0.0
1619.0,350.0,334.0,4.0,233.0,257.0,454.0,186.0,30.0,271.0,19.0,139.0,4.0,5.0,136.0,1539.0,1701.0,18.0,45.0,2.0,35.0,2.0,559.0,506.0,170.0,66.0,0.0,0.0,0.0,0.0
1639.0,301.0,347.0,2.0,191.0,286.0,488.0,177.0,47.0,249.0,17.0,197.0,2.0,1.0,125.0,1399.0,1574.0,18.0,33.0,2.0,51.0,3.0,455.0,529.0,159.0,80.0,0.0,0.0,0.0,0.0
1562.0,303.0,360.0,3.0,213.0,287.0,412.0,205.0,45.0,234.0,12.0,248.0,2.0,3.0,91.0,1399.0,1453.0,15.0,36.0,4.0,32.0,2.0,406.0,460.0,160.0,43.0,0.0,0.0,0.0,0.0
1701.0,327.0,317.0,2.0,132.0,269.0,357.0,165.0,32.0,193.0,14.0,192.0,3.0,2.0,109.0,1353.0,1290.0,26.0,40.0,0.0,41.0,1.0,443.0,445.0,125.0,56.0,0.0,0.0,0.0,0.0
1893.0,380.0,370.0,1.0,181.0,282.0,434.0,191.0,27.0,244.0,14.0,226.0,1.0,3.0,129.0,1428.0,1632.0,9.0,35.0,2.0,45.0,5.0,533.0,547.0,119.0,44.0,0.0,0.0,0.0,0.0
1733.0,270.0,324.0,3.0,180.0,298.0,425.0,184.0,32.0,290.0,25.0,210.0,1.0,1.0,137.0,1603.0,1487.0,12.0,32.0,2.0,69.0,4.0,472.0,517.0,125.0,75.0,0.0,0.0,0.0,0.0
1600.0,282.0,315.0,2.0,183.0,312.0,460.0,173.0,32.0,335.0,15.0,210.0,3.0,2.0,159.0,1514.0,1667.0,11.0,37.0,0.0,40.0,3.0,609.0,528.0,171.0,60.0,0.0,0.0,0.0,0.0
1537.0,272.0,253.0,1.0,206.0,293.0,699.0,179.0,27.0,255.0,13.0,199.0,1.0,1.0,129.0,1334.0,1392.0,15.0,40.0,1.0,34.0,4.0,440.0,468.0,156.0,55.0,0.0,0.0,0.0,0.0
1709.0,276.0,384.0,0.0,180.0,314.0,534.0,174.0,47.0,233.0,15.0,166.0,3.0,2.0,116.0,1375.0,1354.0,12.0,39.0,2.0,42.0,6.0,427.0,491.0,177.0,55.0,0.0,0.0,0.0,0.0
1445.0,250.0,268.0,2.0,163.0,247.0,451.0,173.0,53.0,257.0,11.0,116.0,4.0,2.0,97.0,1240.0,1337.0,17.0,40.0,0.0,15.0,1.0,450.0,424.0,152.0,60.0,0.0,0.0,0.0,0.0
1428.0,219.0,258.0,3.0,119.0,262.0,432.0,153.0,45.0,188.0,18.0,126.0,2.0,6.0,117.0,1270.0,1262.0,10.0,34.0,0.0,17.0,1.0,464.0,420.0,137.0,35.0,0.0,0.0,0.0,0.0
1603.0,284.0,352.0,1.0,158.0,258.0,448.0,160.0,32.0,237.0,12.0,150.0,1.0,7.0,127.0,1381.0,1385.0,22.0,37.0,0.0,26.0,3.0,568.0,561.0,166.0,47.0,0.0,0.0,0.0,0.0
1618.0,245.0,298.0,1.0,160.0,281.0,470.0,157.0,29.0,260.0,24.0,123.0,4.0,1.0,138.0,1272.0,1359.0,15.0,30.0,1.0,19.0,3.0,505.0,511.0,145.0,55.0,0.0,0.0,0.0,0.0
1465.0,278.0,296.0,1.0,149.0,284.0,507.0,170.0,44.0,257.0,14.0,162.0,5.0,3.0,137.0,1300.0,1497.0,33.0,30.0,8.0,15.0,1.0,472.0,483.0,417.0,74.0,0.0,0.0,0.0,0.0
1556.0,299.0,300.0,3.0,151.0,275.0,483.0,170.0,28.0,301.0,11.0,142.0,3.0,4.0,169.0,1325.0,1349.0,14.0,46.0,4.0,34.0,7.0,489.0,426.0,156.0,86.0,0.0,0.0,0.0,0.0
1551.0,323.0,290.0,1.0,140.0,285.0,438.0,165.0,31.0,300.0,18.0,116.0,1.0,2.0,126.0,1308.0,1696.0,24.0,29.0,1.0,23.0,1.0,714.0,515.0,165.0,139.0,0.0,0.0,0.0,0.0
1721.0,347.0,233.0,1.0,138.0,279.0,398.0,153.0,30.0,260.0,9.0,127.0,2.0,1.0,73.0,1205.0,1420.0,12.0,31.0,1.0,16.0,7.0,447.0,584.0,92.0,45.0,0.0,0.0,0.0,0.0
1516.0,249.0,265.0,2.0,226.0,294.0,410.0,164.0,39.0,237.0,15.0,125.0,2.0,1.0,89.0,1222.0,1229.0,19.0,28.0,2.0,218.0,2.0,492.0,524.0,124.0,38.0,0.0,0.0,0.0,0.0
1833.0,363.0,486.0,2.0,154.0,327.0,414.0,178.0,21.0,278.0,17.0,158.0,3.0,5.0,108.0,1394.0,2013.0,33.0,39.0,1.0,186.0,4.0,664.0,543.0,137.0,83.0,0.0,0.0,0.0,0.0
1956.0,380.0,725.0,2.0,127.0,308.0,404.0,178.0,17.0,231.0,15.0,131.0,2.0,1.0,121.0,1336.0,1492.0,13.0,36.0,5.0,65.0,2.0,599.0,557.0,164.0,61.0,0.0,0.0,0.0,0.0
1992.0,374.0,753.0,0.0,140.0,332.0,411.0,202.0,25.0,263.0,17.0,136.0,2.0,1.0,133.0,1314.0,1554.0,19.0,34.0,2.0,35.0,4.0,1034.0,538.0,152.0,53.0,0.0,0.0,0.0,0.0
1824.0,343.0,618.0,3.0,177.0,285.0,424.0,187.0,36.0,342.0,12.0,185.0,3.0,1.0,122.0,1364.0,1724.0,19.0,26.0,2.0,41.0,3.0,679.0,523.0,145.0,68.0,0.0,0.0,0.0,0.0
2525.0,326.0,602.0,0.0,157.0,336.0,372.0,184.0,24.0,261.0,30.0,206.0,1.0,6.0,133.0,1355.0,1377.0,16.0,32.0,0.0,68.0,1.0,612.0,463.0,116.0,43.0,0.0,0.0,0.0,0.0
1658.0,274.0,386.0,1.0,118.0,323.0,402.0,176.0,39.0,221.0,21.0,138.0,2.0,2.0,85.0,1154.0,1406.0,20.0,32.0,2.0,25.0,3.0,437.0,413.0,113.0,65.0,0.0,0.0,0.0,0.0
1446.0,241.0,412.0,1.0,98.0,265.0,368.0,135.0,54.0,201.0,21.0,165.0,6.0,2.0,105.0,1111.0,1207.0,18.0,22.0,3.0,28.0,5.0,528.0,1434.0,103.0,36.0,0.0,0.0,0.0,0.0
1797.0,275.0,407.0,0.0,135.0,292.0,444.0,157.0,32.0,207.0,14.0,154.0,4.0,5.0,92.0,1342.0,1410.0,17.0,44.0,1.0,27.0,1.0,556.0,1265.0,122.0,38.0,0.0,0.0,0.0,0.0
1630.0,287.0,581.0,1.0,153.0,271.0,395.0,220.0,34.0,264.0,10.0,165.0,2.0,7.0,123.0,1289.0,1354.0,14.0,24.0,1.0,29.0,15.0,518.0,1043.0,115.0,55.0,0.0,0.0,0.0,0.0
1795.0,339.0,987.0,1.0,134.0,305.0,517.0,162.0,32.0,232.0,14.0,173.0,2.0,2.0,129.0,1328.0,1394.0,15.0,45.0,2.0,32.0,1.0,530.0,748.0,126.0,53.0,0.0,0.0,0.0,0.0
1942.0,280.0,434.0,2.0,141.0,288.0,439.0,193.0,20.0,236.0,19.0,128.0,1.0,0.0,104.0,1309.0,1294.0,25.0,34.0,3.0,28.0,3.0,437.0,656.0,143.0,61.0,0.0,0.0,0.0,0.0
1596.0,293.0,348.0,0.0,147.0,238.0,422.0,130.0,30.0,248.0,15.0,143.0,6.0,5.0,115.0,1186.0,1312.0,19.0,33.0,1.0,27.0,2.0,412.0,567.0,112.0,47.0,0.0,0.0,0.0,0.0
1606.0,245.0,319.0,0.0,144.0,289.0,396.0,194.0,31.0,228.0,8.0,130.0,1.0,2.0,101.0,1071.0,1314.0,29.0,19.0,1.0,23.0,2.0,355.0,566.0,93.0,23.0,0.0,0.0,0.0,0.0
2526.0,289.0,445.0,1.0,137.0,258.0,380.0,162.0,30.0,219.0,21.0,135.0,5.0,3.0,104.0,1061.0,1317.0,10.0,33.0,1.0,29.0,2.0,447.0,521.0,111.0,28.0,0.0,0.0,0.0,0.0
2037.0,314.0,376.0,1.0,112.0,254.0,434.0,225.0,27.0,254.0,8.0,124.0,2.0,1.0,107.0,1362.0,1452.0,16.0,49.0,2.0,24.0,5.0,480.0,542.0,133.0,46.0,0.0,0.0,0.0,0.0
2975.0,734.0,3116.0,3.0,133.0,455.0,374.0,196.0,23.0,275.0,11.0,256.0,2.0,0.0,132.0,1208.0,1538.0,13.0,27.0,0.0,46.0,4.0,465.0,496.0,134.0,44.0,0.0,0.0,0.0,0.0
3461.0,865.0,3577.0,0.0,174.0,539.0,460.0,191.0,60.0,270.0,24.0,326.0,3.0,1.0,152.0,1271.0,1481.0,24.0,39.0,2.0,46.0,4.0,416.0,449.0,97.0,33.0,0.0,0.0,0.0,0.0
2780.0,918.0,1982.0,1.0,133.0,433.0,411.0,158.0,204.0,241.0,25.0,290.0,2.0,2.0,124.0,1159.0,2074.0,14.0,42.0,2.0,35.0,2.0,457.0,531.0,89.0,47.0,0.0,0.0,0.0,0.0
1892.0,353.0,746.0,1.0,124.0,333.0,423.0,168.0,77.0,225.0,21.0,278.0,3.0,1.0,80.0,1032.0,1734.0,14.0,37.0,1.0,21.0,1.0,398.0,529.0,102.0,26.0,0.0,0.0,0.0,0.0
1607.0,322.0,618.0,2.0,97.0,293.0,321.0,163.0,36.0,211.0,26.0,181.0,1.0,3.0,105.0,984.0,1311.0,14.0,20.0,1.0,23.0,2.0,314.0,441.0,98.0,21.0,0.0,0.0,0.0,0.0
1730.0,288.0,606.0,3.0,83.0,290.0,328.0,138.0,46.0,200.0,15.0,135.0,1.0,2.0,100.0,1014.0,1349.0,7.0,31.0,0.0,17.0,1.0,396.0,477.0,85.0,16.0,0.0,0.0,0.0,0.0
2821.0,390.0,611.0,1.0,275.0,295.0,384.0,194.0,60.0,220.0,10.0,169.0,4.0,1.0,87.0,1204.0,1370.0,24.0,44.0,0.0,71.0,3.0,451.0,536.0,115.0,30.0,0.0,0.0,0.0,0.0
2096.0,328.0,464.0,0.0,221.0,308.0,409.0,184.0,154.0,273.0,22.0,161.0,2.0,1.0,103.0,1219.0,1507.0,8.0,38.0,4.0,37.0,1.0,462.0,546.0,138.0,33.0,0.0,0.0,0.0,0.0
2511.0,309.0,454.0,1.0,173.0,280.0,403.0,168.0,2395.0,230.0,19.0,136.0,3.0,1.0,85.0,1236.0,1340.0,14.0,36.0,1.0,30.0,3.0,431.0,485.0,96.0,23.0,0.0,0.0,0.0,0.0
2033.0,328.0,495.0,2.0,158.0,377.0,379.0,197.0,3727.0,239.0,15.0,157.0,2.0,1.0,101.0,1218.0,1322.0,19.0,32.0,1.0,27.0,3.0,436.0,472.0,103.0,28.0,0.0,0.0,0.0,0.0
1914.0,298.0,414.0,0.0,188.0,268.0,367.0,207.0,3583.0,208.0,19.0,133.0,4.0,1.0,113.0,1179.0,1302.0,9.0,24.0,0.0,16.0,1.0,409.0,518.0,306.0,33.0,0.0,0.0,0.0,0.0
1745.0,281.0,409.0,1.0,145.0,249.0,393.0,230.0,2678.0,217.0,13.0,142.0,3.0,3.0,98.0,1170.0,1316.0,12.0,28.0,2.0,39.0,8.0,403.0,515.0,129.0,21.0,0.0,0.0,0.0,0.0
1720.0,231.0,321.0,1.0,110.0,275.0,374.0,163.0,2498.0,172.0,13.0,114.0,2.0,3.0,96.0,1170.0,1232.0,20.0,31.0,2.0,18.0,2.0,416.0,474.0,115.0,24.0,0.0,0.0,0.0,0.0
2578.0,374.0,517.0,1.0,132.0,316.0,426.0,228.0,2207.0,207.0,26.0,191.0,5.0,5.0,110.0,1360.0,2177.0,21.0,35.0,2.0,22.0,0.0,489.0,535.0,101.0,22.0,0.0,0.0,0.0,0.0
2588.0,425.0,675.0,2.0,144.0,356.0,396.0,202.0,1963.0,232.0,25.0,185.0,1.0,4.0,112.0,1258.0,1778.0,17.0,32.0,2.0,22.0,0.0,574.0,473.0,131.0,39.0,0.0,0.0,0.0,0.0
2688.0,352.0,547.0,0.0,133.0,339.0,471.0,208.0,1958.0,241.0,23.0,174.0,3.0,1.0,95.0,1495.0,1512.0,27.0,33.0,1.0,32.0,2.0,487.0,439.0,104.0,17.0,0.0,0.0,0.0,0.0
2649.0,332.0,474.0,0.0,156.0,266.0,387.0,176.0,2226.0,257.0,16.0,150.0,2.0,5.0,82.0,1310.0,1608.0,14.0,31.0,0.0,55.0,2.0,528.0,515.0,95.0,29.0,0.0,0.0,0.0,0.0
1696.0,269.0,363.0,1.0,114.0,263.0,422.0,158.0,1518.0,205.0,18.0,115.0,1.0,1.0,113.0,1194.0,1452.0,25.0,33.0,1.0,25.0,4.0,465.0,566.0,101.0,26.0,0.0,0.0,0.0,0.0
1701.0,284.0,364.0,0.0,134.0,290.0,369.0,232.0,1296.0,239.0,11.0,168.0,3.0,1.0,102.0,1223.0,1510.0,8.0,43.0,2.0,37.0,1.0,402.0,428.0,105.0,17.0,0.0,0.0,0.0,0.0
2207.0,277.0,341.0,0.0,351.0,295.0,408.0,212.0,1328.0,189.0,11.0,117.0,1.0,4.0,74.0,1336.0,1336.0,15.0,30.0,1.0,37.0,3.0,547.0,472.0,107.0,13.0,0.0,0.0,0.0,0.0
3803.0,384.0,426.0,1.0,127.0,328.0,443.0,225.0,1244.0,200.0,21.0,173.0,4.0,3.0,115.0,1965.0,1489.0,16.0,53.0,2.0,34.0,4.0,547.0,535.0,124.0,23.0,0.0,0.0,0.0,0.0
4708.0,384.0,453.0,5.0,170.0,322.0,433.0,214.0,1044.0,246.0,29.0,173.0,2.0,1.0,132.0,2131.0,1425.0,12.0,49.0,3.0,31.0,1.0,499.0,504.0,103.0,31.0,0.0,0.0,0.0,0.0
4121.0,407.0,505.0,4.0,160.0,358.0,505.0,217.0,912.0,274.0,43.0,159.0,2.0,3.0,128.0,1277.0,1508.0,32.0,44.0,1.0,50.0,2.0,497.0,498.0,127.0,28.0,0.0,0.0,0.0,0.0
2734.0,327.0,508.0,0.0,467.0,265.0,465.0,177.0,995.0,249.0,27.0,146.0,2.0,1.0,107.0,1227.0,1383.0,26.0,47.0,0.0,32.0,1.0,435.0,549.0,116.0,26.0,0.0,0.0,0.0,0.0
1966.0,301.0,372.0,0.0,154.0,214.0,401.0,150.0,763.0,205.0,24.0,132.0,2.0,3.0,88.0,1183.0,1391.0,19.0,39.0,1.0,29.0,0.0,404.0,484.0,111.0,16.0,0.0,0.0,0.0,0.0
1748.0,241.0,281.0,3.0,382.0,209.0,405.0,181.0,689.0,198.0,15.0,142.0,1.0,2.0,81.0,1180.0,1367.0,14.0,41.0,1.0,18.0,4.0,443.0,424.0,345.0,27.0,0.0,0.0,0.0,0.0
1915.0,308.0,386.0,1.0,439.0,235.0,415.0,170.0,684.0,202.0,14.0,117.0,3.0,1.0,103.0,1112.0,1606.0,11.0,28.0,6.0,23.0,3.0,471.0,459.0,2924.0,162.0,0.0,0.0,0.0,0.0
2945.0,313.0,468.0,2.0,157.0,249.0,493.0,202.0,689.0,190.0,16.0,198.0,3.0,1.0,122.0,1194.0,1654.0,24.0,42.0,0.0,33.0,0.0,488.0,523.0,272.0,27.0,0.0,0.0,0.0,0.0
1949.0,383.0,360.0,0.0,178.0,245.0,464.0,175.0,705.0,224.0,18.0,136.0,1.0,1.0,94.0,1207.0,1536.0,17.0,34.0,0.0,26.0,2.0,444.0,488.0,148.0,16.0,0.0,0.0,0.0,0.0
1989.0,315.0,392.0,0.0,400.0,238.0,438.0,191.0,780.0,239.0,21.0,154.0,1.0,1.0,100.0,1158.0,1476.0,17.0,54.0,0.0,31.0,1.0,467.0,489.0,120.0,23.0,0.0,0.0,0.0,0.0
1845.0,350.0,384.0,1.0,210.0,252.0,482.0,156.0,809.0,247.0,19.0,149.0,1.0,1.0,95.0,1084.0,1394.0,20.0,36.0,1.0,21.0,2.0,482.0,521.0,148.0,17.0,0.0,0.0,0.0,0.0
1788.0,303.0,358.0,0.0,183.0,257.0,571.0,176.0,688.0,240.0,20.0,115.0,4.0,2.0,82.0,1258.0,1402.0,23.0,45.0,1.0,21.0,2.0,443.0,496.0,158.0,25.0,0.0,0.0,0.0,0.0
1564.0,281.0,320.0,6.0,167.0,252.0,564.0,165.0,0.0,232.0,8.0,108.0,1.0,4.0,98.0,2163.0,1486.0,18.0,81.0,2.0,24.0,2.0,558.0,476.0,115.0,13.0,0.0,0.0,0.0,0.0
1587.0,255.0,312.0,1.0,177.0,241.0,429.0,159.0,0.0,173.0,22.0,127.0,6.0,1.0,93.0,1170.0,1298.0,10.0,36.0,0.0,17.0,5.0,633.0,464.0,92.0,16.0,0.0,0.0,0.0,0.0
1980.0,381.0,453.0,0.0,209.0,319.0,671.0,219.0,0.0,244.0,27.0,160.0,1.0,0.0,123.0,1369.0,1525.0,17.0,35.0,0.0,32.0,1.0,573.0,523.0,134.0,17.0,0.0,0.0,0.0,0.0
1768.0,557.0,434.0,1.0,224.0,282.0,516.0,175.0,0.0,247.0,9.0,190.0,1.0,2.0,75.0,1176.0,1577.0,19.0,37.0,1.0,39.0,0.0,516.0,518.0,121.0,25.0,0.0,0.0,0.0,0.0
1550.0,299.0,346.0,0.0,421.0,253.0,504.0,185.0,0.0,196.0,12.0,129.0,1.0,3.0,78.0,1133.0,1435.0,11.0,36.0,0.0,29.0,1.0,493.0,487.0,96.0,24.0,0.0,0.0,0.0,0.0
1567.0,264.0,341.0,1.0,511.0,211.0,456.0,188.0,0.0,236.0,14.0,137.0,1.0,2.0,82.0,1258.0,1475.0,14.0,34.0,4.0,21.0,3.0,471.0,477.0,129.0,18.0,0.0,0.0,0.0,0.0
1423.0,270.0,365.0,2.0,170.0,229.0,461.0,162.0,0.0,215.0,16.0,130.0,2.0,4.0,80.0,1366.0,1340.0,12.0,36.0,0.0,17.0,5.0,429.0,480.0,139.0,29.0,0.0,0.0,0.0,0.0
1274.0,240.0,255.0,1.0,152.0,196.0,397.0,153.0,0.0,204.0,15.0,113.0,2.0,2.0,61.0,1109.0,1376.0,12.0,31.0,0.0,16.0,5.0,536.0,426.0,108.0,18.0,0.0,0.0,0.0,0.0
1381.0,233.0,245.0,3.0,175.0,231.0,396.0,190.0,0.0,177.0,17.0,96.0,3.0,4.0,83.0,1097.0,1378.0,16.0,34.0,2.0,11.0,2.0,363.0,487.0,85.0,20.0,0.0,0.0,0.0,0.0
