0
6547
5859
5249
4494
5025
5171
4301
4007
3652
3164
2942
3541
4297
3957
3345
3133
2708
2131
2697
2948
2263
2343
2090
1840
1220
1652
1955
1731
1703
1717
1437
944
1110
1496
1487
1392
1332
1146
840
1169
1329
1387
1366
1359
1038
778
1176
1188
1148
951
872
695
750
746
825
831
726
684
599
690
632
